Semester,Year,Area,Course #,Course Title,Time,Location,Credits,Enroll Limits,Instructors,Section #,Waitlist,Curriculum Category,Notes,Delivery Mode
SP,2018,MTH,MTH3120,Partial Differential Equations,MR 1:30-3:10pm,AC417,4,32.0,Hoffman,01,,Advanced Math,,
SP,2018,MTH,MTH3199,Special Topics in Mathematics: Nonlinear Systems Laboratory,MR 1:30-3:10pm,AC428,4,24.0,"Geddes, Storey",01,,"Advanced Math for ME and others
as applicable",waitlist available,
SP,2018,SCI,SCI1130,Mechanics,MR 9-10:40am,AC328,4,28.0,Mahajan,01,,"Satisfies Physics foundation
requirement",,
SP,2018,SCI,SCI1210,Principles of Modern Biology: Through the Lens of Human Disease,TF 1:30-3:10pm,AC417,4,36.0,Wasylenko,01,,Foundational biology topic,"enroll in one of the two lab sections
along with the lecture",
SP,2018,SCI,SCI1210 L,Principles of Modern Biology LAB,T 3:20-6:00pm,AC406,0,18.0,Wasylenko,L1,,,,
SP,2018,SCI,SCI1210 L,Principles of Modern Biology LAB,W 3:20-6:00pm,AC406,0,18.0,Wasylenko,L2,,,,
SP,2018,SCI,SCI1410,Materials Science and Solid State Chemistry (with laboratory): Environmental and Societal Impacts,TW 3:20-6:00pm,AC413,4,21.0,Stolk,B1,,,,
SP,2018,SCI,SCI1410,Materials Science and Solid State Chemistry (with laboratory): Deliberately Relevant for Engineers,MR 3:20-6:00pm,AC413,4,21.0,Neal,02,,,,
SP,2018,SCI,SCI2130,Quantum Physics,TF 1:30-3:10pm,AC109,4,15.0,Holt,01,,"may satisfy the Physics foundation
with permission",,
SP,2018,SCI,SCI2140,Relativity,TF 10:50-12:30pm,AC109,2,15.0,Holt,01,,,Session I: 1/2 Session Offering,
SP,2018,SUST,SUST3301,Sustainability Synthesis,R 3:30-6:30pm,AC417,4,15.0,Wood,01,,"Capstone course to Sustainability
Certificate",,
SP,2018,ADMN,AWAY1000,The Study Away Program,,,4,,Administration,01,,,"enroll in this course if you will be studying away in the spring 2017
semester",
SP,2018,ADMN,OIP1000,Olin Internship Practicum,,,1,,Phelps,01,,"required for international student
with internships","See Post Graduate Planning to
Enroll",
SP,2020,AHS,AHSE0112,AHSE0112: The Olin Conductorless Orchestra,T 7:30-9:00pm R 6:30-8:00pm,AC318,1,,"Dabby, Diana",01,,AHS Elective,,
SP,2020,AHS,AHSE2131,AHSE2131: Responsive Drawing and Visual Thinking,TF 10:50-12:30pm,AC313,4,12,"Donis-Keller, Helen",01,,AHS Elective,Waitlist Available,
SP,2020,AHS,AHSE2199,"AHSE2199: Special Topics in Arts, Humanities, Social Sciences: Personal Values, Global Impacts, and Making an Olin GCSP",TF 1:30-3:10pm,AC417,4,30,"Martello, Rob; Wood, Alison",01,,AHS Elective,Waitlist Available,
SP,2020,AHS,AHSE2199A,"AHSE2199A: Special Topics in Arts, Humanities, Social Sciences: Identity from the Mind and the Brain, Advanced",MR 1:30-3:10pm,AC128,4,25,"Adler, Jon",01,,AHS Elective,Waitlist Available,
SP,2020,AHS,AHSE3190,AHSE3190: Arts Humanities Social Sciences Capstone Preparatory Workshop,,,1,,"Epstein, Gillian",01,,AHS Capstone Prereq,,
SP,2020,AHS,AHSE4190,AHSE4190: Arts Humanities Social Sciences Capstone Project,M 9:00-12:30pm,Library,4,30,"Epstein, Gillian",01,,AHS Capstone,,
SP,2020,CAPSTONE,ENGR4190,ENGR4190: SCOPE: Senior Capstone Program in Engineering,W 9:00-6:00pm,varied,4,75,"Ferzoco, Alessandra; Hersey, Scott; Sarang- Sieminski, Alisha; Stein, Lynn",01-14,,Capstone,please enroll in the same section you are in for FALL 2019,
SP,2020,CAPSTONE,ENGR4290,ENGR4290: Affordable Design and Entrepreneurship Engineering Capstone,T 3:30-6:30pm R 3:30-5:30pm,Weissman Foundry,4,TBD,"Graeff, Erhardt; Hersey, Scott; Johansen, Elizabeth; Linder, Ben; Taha, Kofi",01,,Capstone,Register for this course as a capstone; not a design depth,
SP,2020,Crosslisted,AHSE2599 or ENGR3299,AHSE2599_or_ENGR3299: Environmental Consulting at Olin,T 10:50-12:30pm F 9:00-12:30pm,AC213,4,28,"Lynch, Caitrin; Nugent, Carrie",01,,"E! Elective or Design
Depth",Register for AHSE2599 for Entrepreneurship credit or ENGR3299 for Design Depth credit; Waitlist Available,
SP,2020,Crosslisted,"ENGR3235 or
SCI2235",ENGR3235_or_SCI2235: Biomimicry,MR 10:50-12:30pm,AC213,4,30,"Huang, Jean; Linder, Ben",01,,"Design Depth OR Adv
Science",Register for ENGR3235 for Design Depth credit or SCI2235 for Science credit; Waitlist Available,
SP,2020,DSN,ENGR2250,ENGR2250: User-Oriented Collaborative Design,MR 9:50-12:30pm,AC204 MH120,4,32,"Adler, Jon; Bloomer, Sarah; Hendren, Sara; Sauder, Tim; Wood Alison; Zastavker, Yevgeniya",01,,Design Foundation,Waitlist Available,
SP,2020,DSN,ENGR2250,ENGR2250: User-Oriented Collaborative Design,MR 9:50-12:30pm,AC206 MH120,4,32,"Adler, Jon; Bloomer, Sarah; Hendren, Sara; Sauder, Tim; Wood Alison; Zastavker, Yevgeniya",02,,Design Foundation,Waitlist Available,
SP,2020,DSN,ENGR2250,ENGR2250: User-Oriented Collaborative Design,MR 9:50-12:30pm,AC209 MH120,4,32,"Adler, Jon; Bloomer, Sarah; Hendren, Sara; Sauder, Tim; Wood Alison; Zastavker, Yevgeniya",03,,Design Foundation,Waitlist Available,
SP,2020,DSN,ENGR3290,ENGR3290: Affordable Design and Entrepreneurship,T 3:30-6:30pm R 3:30-5:30pm,Weissman Foundry,4,15,"Graeff, Erhardt; Hersey, Scott; Johansen, Elizabeth; Linder, Ben; Taha, Kofi",01,,DSN Depth,"Register for this course as design depth;
Waitlist Available",
SP,2020,E:C,ENGR2510,ENGR2510: Software Design,TF 10:50-12:30pm,AC318 AC326,4,54,"Graeff, Erhardt; Matsumoto, Steve; Millner, Amon",01,,E:C Requirement and ECE Requirement,Waitlist Available,
SP,2020,E:C,ENGR3525,ENGR3525: Software Systems,TF 1:30-3:10pm,AC326,4,40,"Downey, Allen",01,,E:C Requirement,Waitlist Available,
SP,2020,E:C,ENGR3599,ENGR3599: Special Topics in Computing: Programming Languages,R 1:30-4:00pm,AC304,4,30,"Pucella, Riccardo",01,,E:C Elective,Waitlist Available,
SP,2020,E:C,ENGR3599A,ENGR3599A: Special Topics in Computing: Data Structures and Algorithms,MR 1:30-3:10pm,AC309,4,25,"Paul, Alice",01,,E:C Elective,Waitlist Available,
SP,2020,E:C,ENGR3599B,ENGR3599B: Special Topics in Computing: Advanced Algorithms,TF 1:30-3:10pm,AC318,4,24,"Student Led Team (Paul, Alice )",SL,,E:C Elective,Student Led Course; Waitlist Available,
SP,2020,E:Robo,ENGR3390,ENGR3390: Fundamentals of Robotics,TF 9:00-10:40am,AC109,4,30,"Barrett, Dave",01,,E:Robo One of N Requirement,Waitlist Available,
SP,2020,E:Robo,ENGR3392,ENGR3392: Robotics Systems Integration,TF 1:30-3:10pm,AC109,4,30,"Barrett, Dave; Dusek, Jeff",01,,E:Robo Requirement,Waitlist Available,
SP,2020,ECE,ENGR2420,ENGR2420: Intro Microelectronic Circuits with laboratory,TF 9:00-10:40am W 1:00-2:30pm LAB,AC309,4,28,"Minch, Brad",01,,ECE Requirement,Waitlist Available,
SP,2020,ECE,ENGR3499,ENGR3499: Special Topics in Electrical and Computer Engineering: Digital Power Conversion,T 3:20-6:00pm,AC304,4,24,"Arnet, Beat",01,,ECE Elective,Waitlist Available,
SP,2020,ENGR,ENGR1330,ENGR1330: Fundamentals of Machine Shop Operations,W 1:00-5:00pm,AC104,4,6,"Andruskiewicz, Bruce",01,,Elective,,
SP,2020,ENGR,ENGR2199,"ENGR2199: Special Topics in Engineering: Engineering Systems Analysis,",TF 10:50-12:30pm,AC109 AC113,2,48,"Dabby, Diana; Govindasamy, Siddhartan; Lee, Chris",01,,"Required for ECE and
ME Majors",Session I,
SP,2020,ENGR,ENGR2199A,ENGR2199A: Special Topics in Engineering: Engineering Systems Analysis: Dynamics,TF 10:50-12:30pm,AC328,2,48,"Dabby, Diana; Govindasamy, Siddhartan; Lee, Chris",01,,Required for ME Majors,Session II,
SP,2020,ENGR,ENGR2199B,ENGR2199B: Special Topics in Engineering: Engineering Systems Analysis: Signals,TF 1:30-3:10pm,AC304,2,32,"Dabby, Diana; Govindasamy, Siddhartan; Lee, Chris",01,,Required for ECE Majors,Session II,
SP,2020,ENGR,ENGR3110,ENGR3110: Elecanisms,M 3:20-5:00pm R 3:20-6:00pm,AC306,4,25,"Hoover, Aaron; Minch, Brad",01,,"ECE, ME Elective",Waitlist Available,
SP,2020,ENGR,ENGR3199,ENGR3199: Special Topics in Engineering: Satellite Systems and Consulting Business Practices,W 3:20-6:00pm,AC318,4,21,"Lohmeyer, Whitney",01,,"ECE, ME Elective",,
SP,2020,ENTRP,AHSE1515,AHSE1515: Products and Markets,MR 1:30-4:10pm,AC318 AC326 AC328 AC428 MH120,4,90,"Chachra, Debbie; Lynch, Caitrin; Pratt, Joanne; Woodard,
Jason",01,,E! Foundation,,
SP,2020,ENTRP,AHSE2515,AHSE2515: Iterate,T 3:20-6:00pm,AC318,2,18,"Zamir, Lee",01,,E! Elective,Session I; Waitlist Available,
SP,2020,ENTRP,AHSE2515A,AHSE2515A: Iterate,T 3:20-6:00pm,AC318,2,18,"Zamir, Lee",01,,E! Elective,Session II; Waitlist Available,
SP,2020,Interdisciplinary,ENGR3531 / MTH2131,ENGR3531_and_MTH2131: Data Science,MR 1:30-3:10pm,AC417,2+2,25,"Downey, Allen",01,,Probability/Statistics,Waitlist Available,
SP,2020,Interdisciplinary,ENGX2000,ENGX2000: Quantitative Engineering Analysis Ia,MR 9:00-12:30pm,AC109 AC113 AC128,4,90,"Geddes, John; Houston- Edwards, Kelsey; Ruvolo, Paul; Somerville, Mark; Vanasupa, Linda",01,,Requirement,Session I,
SP,2020,Interdisciplinary,ENGX2001,ENGX2001: Quantitative Engineering Analysis Ib,MR 9:00-12:30pm,AC109 AC113 AC128,4,90,"Dusek, Jeff; Geddes, John; Ruvolo, Paul; Somerville, Mark; Vanasupa, Linda",01,,Requirement,Session II,
SP,2020,Interdisciplinary,MTH2135 / ENGR3635,"MTH2135_and_ENGR3635: Neurotechnology, Brains and Machines",W 3:20-6:00pm,AC428,2+2,36,"Michalka, Sam",01,,"Probability/Statistics;
E:Bio option",Waitlist Available,
SP,2020,Interdisciplinary,SCI1250 / AHSE2150,SCI1250_and_AHSE2150: Six Microbes that Changed the World with Laboratory,TF 9:00-12:30pm,AC417 Lab: AC406,4+4,36,"Huang, Jean; Martello, Rob",01,,"BIO Foundation & AHS
Elective",Waitlist Available,
SP,2020,ME,ENGR2320,ENGR2320: Mechanics of Solids & Structures,TF 9:00-10:40am W 9:00-10:00am,AC328,4,36,"Tow, Emily",01,,ME Requirement,Extra lecture session on Wednesday AM; Waitlist Available,
SP,2020,ME,ENGR2330,ENGR2330: Introduction to Mechanical Prototyping,TF 1:30-3:10pm,AC128,4,38,"Faas, Daniela",01,,Elective,,
SP,2020,ME,ENGR2350,ENGR2350: Thermodynamics,TF 1:30-3:10pm,AC309,4,32,"Ferzoco, Alessandra",01,,ME Requirement,Waitlist Available,
SP,2020,ME,ENGR3370,ENGR3370: Controls,T 7:00-10:00pm,AC304,4,24,"Barragan, Patrick",01,,"ME, ECE Elecitvie; E:Robo, mechanical
course option",,
SP,2020,MTH,MTH3120,MTH3120: Partial Differential Equations,MR 1:30-3:10pm,AC109,4,30,"Houston-Edwards, Kelsey",01,,Advanced Math,Waitlist Available,
SP,2020,SCI,SCI1410,SCI1410: Materials Science and Solid State Chemistry: Materials and the Practice of Experimentation,TF 9:00-12:30pm,AC413,4,21,"Neal, Matt",01,,Materials Science Foundation Option,,
SP,2020,SCI,SCI1420,"SCI1420: Metals, Mining, and the Environment",MR 3:20-6:00pm,AC413,4,18,"Stolk, Jon",01,,Materials Science Foundation Option,Waitlist Available,
SP,2020,SUST,SUST2201,SUST2201: Intro to Sustainability,W 3:00-6:00pm,AC417,4,15,"Stolk, Jon",01,,2 AHSE; 2ENGR credits; Foundation Course for BOW Certificate,Waitlist Available,
SP,2020,XADMIN,AWAY1000,AWAY1000: The Study Away Program,,,4,,Administration,01,,,Enroll in this course if you will be studying away in the spring 2020 semester,
SP,2020,XADMIN,OIP1000,The Olin Internship Practicum I,,,1,,Phelps,01,,,See Post Graduate Planning to Enroll,
SP,2020,XADMIN,OIP1001,The Olin Internship Practicum II,,,1,,Phelps,01,,,See Post Graduate Planning to Enroll,
FA,2022,,AHSE0112,AHSE0112: The Olin Conductorless Orchestra,R 6:00pm-8:40pm,"318
326",1,20,"Dabby, Diana",01,na,AHS Elective,,
FA,2022,,AHSE1100,AHSE1100: History of Technology: A Cultural & Contextual Approach,TF 10:20am-12:00pm,326,4,18,"Martello, Robert",01,na,AHS Foundation,open to class of 2026,
FA,2022,,AHSE1122,"AHSE1122: The Wired Ensemble -Instruments, Voices, Players",TF 1:00-2:40pm,304,4,14,"Dabby, Diana",01,na,AHS Foundation,open to class of 2026,
FA,2022,,AHSE1155,AHSE1155: Identity from the Mind & the Brain: Who Am I   and How Do I Know,TF 10:20am-12:00pm,318,4,18,"Adler, Jonathan",01,na,AHS Foundation,"open to class of 2026
Cancelled",
FA,2022,,AHSE1155,AHSE1155: Identity from the Mind & the Brain: Who Am I and How Do I Know,TF 1:00-2:40pm,318,4,18,"Adler, Jonathan",02,na,AHS Foundation,open to class of 2026,
FA,2022,,AHSE1160,AHSE1160: Democracy and Media,TF 10:20am-12:00pm,328,4,20,"Graeff, Erhardt",01,5,AHS Foundation,open to class of 2026,
FA,2022,,AHSE1170,AHSE1170: Infrastructure Studies,MR 1:00-2:40pm,318,4,24,"Chachra, Debbie",01,na,AHS Foundation,open to class of 2026,
FA,2022,,AHSE2114,AHSE2114: Science Fiction and Historical Context,MR 1:00-2:40pm,326,2,30,"Martello, Robert",01,10,AHS Elective,Session I,
FA,2022,,AHSE2116,AHSE2116: Framing History through Comics,MR 1:00-2:40pm,326,2,30,"Martello, Robert",01,10,AHS Elective,Session II,
FA,2022,,AHSE2135,AHSE2135: Digital Photography: Seeing is Believing,TF 1:00-2:40pm,313,4,16,"Donis-Keller, Helen",01,3,AHS Elective,,
FA,2022,,AHSE2199,"AHSE2199: Special Topics in Arts, Humanities, Social Sciences: Contemplating Education",MR 1:00-2:40pm,304,4,18,"Zastavker, Yevgeniya",01,5,AHE Elective,,
FA,2022,,AHSE2199A,"AHSE2199A: Special Topics in Arts, Humanities, Social Sciences: The Craft of Nonfiction",T 6:00-8:40pm,326,4,20,"Hendren, Sara",01,5,AHS Elective,Tentative based on Enrollment,
FA,2022,,AHSE2199B,"AHSE2199B: Special Topics in Arts, Humanities, Social Sciences: Understanding Institutions: Creating Change at Olin and in the World",T 2:50-5:30pm,126,2,18,"Lynch, Caitrin; Somerville, Mark",01,na,AHSE Elective,"Seats in the class will be reserved for 6 sophomores, 6 juniors, and 6 seniors.",
FA,2022,,AHSE2515,AHSE2515: Iterate,M 2:50-5:30pm,328,4,16,"Ger, Donald",01,10,ENTRP Concentration,Full Semester,
FA,2022,,AHSE3190,AHSE3190: AHS Prepstone,na,na,1,10,"Epstein, Gillian",01,5,AHS Prereq Cap,,
FA,2022,,CIE2223,CIE2223: Curricular Innovation Experiment: To  Cradle2cradle or not? ,TR 6:00-8:40pm,409,4,10,"Vanasupa, Linda",01,5,"Intro Sust; ENGR, SCI",course changed - see CIE2223: CIE: Just Energy!,
FA,2022,,,,,,,,,,,or MatSci,,
FA,2022,,,,,,,,,,,,,
FA,2022,,CIE2223,CIE2223: Curricular Innovation Experiment: Just Energy! Beginning Again,TR 6:00-8:40pm,417,4,30,"Vanasupa, Linda",01,5,"E: Sust Core; AHS, ENGR, MatSci/Sci, ME Elective, ECE Elective",,
FA,2022,,ENGR1200,ENGR1200: Design Nature,MR 9:20am-12:00pm,"MH120 204
206
209
213",4,90,"Chachra, Debbie; Goenka, Chhavi; Sauder, Tim; Zastavker, Yevgeniya","01-
03",na,Requirement - DesNat,,
FA,2022,,ENGR1330,ENGR1330: Fundamentals of Machine Shop Operations,W 1:00-5:00pm,MACHINE SHOP,4,6,"Mulligan, John",01,20,Elective,,
FA,2022,,ENGR2110,ENGR2110: Principles Integrated Engineering,MR 2:50-4:30pm,"306
309",4,28 per section,"Malley, Melinda; Mbanisi, Kene; Millner, Amon; Minch, Brad",01-02,12,Requirement - PIE,,
FA,2022,,ENGR2110,ENGR2110: Principles Integrated Engineering,TF 10:20am-12:00pm,"306
309",4,28 per section,"Malley, Melinda; Mbanisi, Kene; Millner, Amon; Minch, Brad",03-04,12,Requirement - PIE,`,
FA,2022,,ENGR2299,ENGR2299: Specials Topics in Design: Introduction to Architecture and Urbanism: Public Space as Public Sphere,T 9:20am-12:00pm,417,4,20,"Hendren, Sara",01,5,"Design (not design
depth)",,
FA,2022,,ENGR2320,ENGR2320: Mechanics of Solids and Structures,TWF 8:30-10:10am,328,4,48,"Lee, Chris",01,na,Core ME,Will also be offered in spring 2023,
FA,2022,,ENGR2355,ENGR2355: Introduction to Thermodynamics,TF 1:00-2:40pm,328,2,38,"Tow, Emily",01,na,ME Core Revision,"See note in supplement re: ME curriculum;
Session I",
FA,2022,,ENGR2355,ENGR2355: Introduction to Thermodynamics,TF 2:50-4:30pm,328,2,38,"Tow, Emily",02,na,ME Core Revision,"See note in supplement re: ME curriculum;
Session I",
FA,2022,,ENGR2365,ENGR2365: Introduction to Transport Phenomena,TF 1:00-2:40pm,328,2,38,"Tow, Emily",01,na,ME Core Revision,"See note in supplement re: ME curriculum;
Session II",
FA,2022,,ENGR2365,ENGR2365: Introduction to Transport Phenomena,TF 2:50-4:30pm,328,2,38,"Tow, Emily",02,na,ME Core Revision,"See note in supplement re: ME curriculum;
Session II",
FA,2022,,ENGR2399,"ENGR2399: Special Topics in Mechanical Engineering:
Applied transport: measurement of flow and sedimentation",TF 1:00-2:40pm,326,2,10,"Ferzoco, Alessandra",01,na,ME Core Requirement,Session I,
FA,2022,,ENGR3220,ENGR3220: User Experience Design,MR 1:00-2:40pm,204,4,30,"Millner, Amon",01,4,DSN Depth,,
FA,2022,,ENGR3240,ENGR3240: Tell the Story of What You Make,MR 2:50-5:30pm,417,4,25,"Sauder, Tim",01,5,DSN Depth,,
FA,2022,,ENGR3252,"ENGR3252: Technology, Accessibilty and Design",MR 2:50-5:10pm,318,4,24,"Goenka, Chhavi; Ruvolo, Paul",01,10,DSN Depth,,
FA,2022,,ENGR3260,ENGR3260: Design for Manufacturing,TF 2:50-4:30pm,128,4,20,"Barrett, Dave; Faas, Daniela",01,15,"DSN Depth_ME
Elective","Student must elect lab A or B, along with the
standard TF 2:50-4:30pm",
FA,2022,,ENGR3260 L,ENGR3260 L: Design for Manufacturing Lab,Lab A: M 9:20am-12:00pm Lab B:T 9:20am-12:00pm,109,0,10 per lab,"Barrett, Dave; Faas, Daniela",A B,3,"DSN Depth_ME
Elective","Student must elect lab A or B, along with the
standard TF 2:50-4:30pm",
FA,2022,,ENGR3290,ENGR3290: Affordable Design and Entrepreneurship,T 3:30-6:30pm R 3:30-5:30pm,Weissman Foundry,4,5,"Graeff, Erhardt; Johansen, Elizabeth; Taha, Kofi",01,25,DSN Depth,,
FA,2022,,ENGR3330,ENGR3330: Mechanical Design,MR 1:00-2:40pm,328,4,25,"Barrett, Dave; Faas, Daniela",01,10,Core ME,,
FA,2022,,ENGR3345,ENGR3345: Mechanical and Aerospace Systems,MR 10:20am-12:00pm,328,4,25,"Lee, Chris",01,10,ME Elective,,
FA,2022,,ENGR3399,ENGR3399: Special Topics in Engineering: Mechanical Analysis,MR 8:30-10:10am,328,2,20,"Fass, Daniela; with student instructors: Godinez, Carlos; Gosbee, Katarina; Takeda, Colin; Weil, Nathan",SL,5,Elective,Student Led; 2 credits,
FA,2022,,ENGR3410,ENGR3410: Computer Architecture,MW 6:00-7:40pm,304,4,30,"Uttamchandani, Avi",01,5,Core ECE,,
FA,2022,,ENGR3420,ENGR3420: Introduction to Analog and Digital Communication,T 9:20am-12:00pm,304,4,25,"Lohmeyer, Whitney",01,5,Core ECE,,
FA,2022,,ENGR3430,ENGR3430: Eclectronics,TF 2:50-4:30pm,304,4,20,"Minch, Brad",01,5,Elective ECE,,
FA,2022,,ENGR3499,ENGR3499: Special Topics in Electrical and Computer Engineering: Power Electronics,MR 10:20am-12:00pm,304,4,20,"Arnet, Beat",01,5,ECE Elective,,
FA,2022,,ENGR3515,ENGR3515: Data Structures and Algorithms,T 2:50-5:30pm,113,4,25,"Pucella, Riccardo",01,10,Core E:C,,
FA,2022,,ENGR3590,ENGR3590: A Computational Introduction to Robotics,TF 1:00-2:40pm,126,4,24,"Ruvolo, Paul",01,10,Core E:Robo,,
FA,2022,,ENGR3599,ENGR3599: Special Topics in Computing: Larger-scale Software Development,MR 1:00pm-2:40pm,417,4,40,"Matsumoto, Steve",01,na,"E:C; Computing
Elective",,
FA,2022,,"ENGR3820_or
_SCI3420",ENGR3820_or_SCI3420: Failure Analysis and Prevention,MR 1:00pm-2:40pm,413,4,21,"Stolk, Jon",01,5,"ME or ENGR Elective;
or Adv Science",Choose ENGR3820 for ME or ELECTIVE credit; Choose SCI3420 for ADV SCIENCE credit,
FA,2022,,ENGR4190,ENGR4190: SCOPE: Senior Capstone Program in Engineering,W 8:30am-5:30pm F 8:30-10:10am,Varies,4,na,"Bloomer, Sarah; Ferzoco, Alessandra;  Neeley, Lawrence; Stein, Lynn",01,na,CAPSTONE-SCOPE,Registration via CAPSTONE Survey,
FA,2022,,ENGR4290,ENGR4290: Affordable Design and Entrepreneurship Engineering Capstone,T 3:30-6:30pm R 3:30-5:30pm,Weissman Foundry,4,na,"Graeff, Erhardt; Johansen, Elizabeth; Taha, Kofi",01,na,CAPSTONE-ADE,Registration via CAPSTONE Survey,
FA,2022,,ENGR4599,ENGR4599: Entrepreneurial Engineering Capstone,W 1:00-5:00pm,113,4,na,"Harris, Scott ; Miller, Scott",01,na,CAPSTONE - EEC,Registration via CAPSTONE Survey,
FA,2022,,ENGX2000,ENGX2000: Quantitative Engineering Analysis 1,MR 2:50-4:30pm,"113
126
128
MH 120 (Thurs only)",4,90,"Geddes, John; Lohmeyer, Whitney; Shuman, David",01,na,Requirement,,
FA,2022,,ENGX2010,ENGX2010: Quantitative Engineering Analysis 3,MR 1:00pm-2:40pm,"113
126
128",4,90,"Geddes, John; Malley, Melinda; Tow, Emily",01,na,Requirement,,
FA,2022,,MTH1111_SCI 1111,MTH1111_SCI1111: Modeling and Simulation of the Physical World,TWF 2:50-4:30pm,"MH120 204
206
209
213",4,32 per section,"del Rosario, Zachary; Matsumoto, Steve; Neely, Andy",01-03,na,Requirement - ModSim,,
FA,2022,,MTH2110,MTH2110: Discrete Math,MR 8:30-10:10am,326,4,27,"Spence Adams, Sarah",01,10,Math - Adv ECE; E:C,"2 sections; See note about timing of future
offerings in the supplement",
FA,2022,,MTH2110,MTH2110: Discrete Math,MR 10:20am-12:00pm,326,4,27,"Spence Adams, Sarah",02,10,Math - Adv ECE; E:C,"2 sections; See note about timing of future
offerings in the supplement",
FA,2022,,MTH2130,MTH2130: Probability and Statistics Topic: Probabilistic Modeling (ProbMod),MR 8:30-10:10am,318,4,18,"Shuman, David",01,18,ProbStat,,
FA,2022,,MTH2136_an d_SCI2136,MTH2136_and_SCI2136: Astronomy and Statistics: AstroStats,TF 10:20am-12:00pm,MH 120,2+2,30,"Nugent, Carrie",01,20,ProbStat,,
FA,2022,,OIE1000,OIE1000: Olin First Year Introduction (OFYI),W 1:00-2:40pm,"MH120 318
326
328
417",1,90,"Waranyuwat, Adva",01,na,Required First Year,,
FA,2022,,SCI1230,SCI1230: Think Like a Biologist with Laboratory,MR 9:20am-12:00pm,"417
404
406",4,24,"Huang, Jean",01,6,SCI - Bio Foundation,,
FA,2022,,SCI1270,"SCI1270: Biomes, Climate Change, and Biodiversity (BCB)",TF 10:20am-12:00pm R 2:50-5:30pm (Lab),"313
406",4,20,"Donis-Keller, Helen",01,3,SCI - Bio Foundation,,
FA,2022,,SCI1440,"SCI1440 Materials Creation, Consumption, and Impact",MR 9:20am-12:00pm,413,4,21,"Stolk, Jon",01,10,SCI - MatSci/Chem,,
FA,2022,,SCI2299,SCI2299: Special Topics in Biological Sciences:  How Your Immune Systems Keeps You Alive,TF 1:00-2:40pm,"417
404
406",2,8,"Pratt, Joanne",01,4,SCI Elective,Experimental Grading,
FA,2022,,AWAY1000,Study Away Program,na,na,12,na,Administration,01,na,,"Enroll in this course number to confirm your Study Away
sesmester",
FA,2022,,OIP1000,The Olin Internship Practicum I,na,na,1,na,"Alcott, Suzanne",01,na,,See Post Graduate Planning to Enroll,
FA,2022,,OIP1001,The Olin Internship Practicum II,na,na,1,na,"Alcott, Suzanne",01,na,,See Post Graduate Planning to Enroll,
SP,2019,AHS,AHSE0112,AHSE0112: The Olin Conductorless Orchestra,R 6:45-9:00pm,AC318,1,,Dabby,01,,,,
SP,2019,AHS,AHSE2155,AHSE2155: Constructing and Performing the Self,TR 1:15-2:50pm,Babson Sorensen Ctr Black Box,4,6.0,"Adler, Jon; Wynstra, Beth (Babson)",01,,AHS Elective,small waitlist available; total of 18 for BOW schools,
SP,2019,AHS,AHSE2199,"AHSE2199: Special Topics in Arts, Humanities, Social Sciences: Change the World: Personal Values, Global Impacts, and Making an Olin GCSP",TF 1:30-3:10pm,AC318,4,30.0,"Martello, Rob; Wood, Alison",01,,AHS Elective,small waitlist available; Offered using Experimental Grading,
SP,2019,AHS,AHSE2199A,"AHSE2199A: Special Topics in Arts, Humanities, Social Sciences: Video Communication",M 1:30-3:10pm,AC428,2,8.0,"Houston-Edwards, Kelsey",01,,AHS Elective,small waitlist available; Offered using Experimental Grading,
SP,2019,AHS,AHSE3190,AHSE3190: Arts Humanities Social Sciences Capstone Preparatory Workshop,,,1,,Epstein,01,,required if planning on a Capstone project in Fall 2019,,
SP,2019,AHS,AHSE4190,AHSE4190: Arts Humanities Social Sciences Capstone Project,TF 9:10-10:40pm,AC417,4,28.0,Epstein,01,,,,
SP,2019,CAPSTONE,ENGR4190,ENGR4190: SCOPE: Senior Capstone Program in Engineering,W 9-6:00pm,varied,4,75.0,"Hersey, Scott; Michalka, Sam; Sarang-Sieminski,
Alisha; Stein, Lynn",01-13,,CAPSTONE-SCOPE,please enroll in the same section you are in for fall 2018,
SP,2019,CAPSTONE,ENGR4290,ENGR4290: Affordable Design and Entrepreneurship Engineering Capstone,"T 3:30-6:30pm; R 3:30-
5:30pm",Weissman Foundry,4,15.0,"Hersey, Scott; Linder, Ben; et al",01,,CAPSTONE-ADE,Register for this course as a capstone; not a design depth,
SP,2019,CAPSTONE,ENGR4599,ENGR4599: Engineering Capstone Alternative: Entrepreneurial Engineering Ca,W 1-5:30pm,AC304,4,6.0,"Harris, Scott; Woodard, Jason",01,,CAPSTONE-EEC,enroll by application; see email notice from Jason Woodard,
SP,2019,DSN,ENGR2250,ENGR2250: User-Oriented Collaborative Design,MR 9:50-12:30pm,AC204 MH120,4,32.0,"Adler, Jon; Ferguson Sauder, Tim; Linder, Ben; Ben-Ur, Ela; Bloomer, Sarah; Stein, Lynn",01,,required for all sophomores,waitlist available,
SP,2019,DSN,ENGR2250,ENGR2250: User-Oriented Collaborative Design,MR 9:50-12:30pm,AC206 MH120,4,32.0,"Adler, Jon; Ferguson Sauder, Tim; Linder, Ben; Ben-Ur, Ela; Bloomer, Sarah; Stein, Lynn",02,,required for all sophomores,waitlist available,
